,Code_AL,ID_AL,Code_SA,ID_SA,Code_DA,ID_DA,Codeshare,Stops,Code_PT
42786,AL23,AL23,CTS,2287,ITM,2334,,0,320 772
42787,AL23,AL23,CTS,2287,KIJ,4381,Y,0,737 DH8
42788,AL23,AL23,CTS,2287,KIX,3992,,0,737
42789,AL23,AL23,CTS,2287,KMQ,2322,Y,0,737
42790,AL23,AL23,CTS,2287,KUH,5994,,0,737
42791,AL23,AL23,CTS,2287,MMB,2290,,0,DH8
42792,AL23,AL23,CTS,2287,NGO,3942,,0,767 320 737
42793,AL23,AL23,CTS,2287,NRT,2279,,0,320 737
42794,AL23,AL23,CTS,2287,OKA,2384,Y,0,737
42795,AL23,AL23,CTS,2287,OKJ,2327,Y,0,737
42796,AL23,AL23,CTS,2287,PEK,3364,Y,0,738
42797,AL23,AL23,CTS,2287,SDJ,2347,,0,735 737
42798,AL23,AL23,CTS,2287,SHB,2291,,0,DH8
42799,AL23,AL23,CTS,2287,TOY,2324,Y,0,737 735
42800,AL23,AL23,CTS,2287,TPE,2276,Y,0,332
42801,AL23,AL23,CTS,2287,UKB,3943,,0,737
42802,AL23,AL23,CTS,2287,WKJ,2294,,0,DH8
42803,AL23,AL23,CTU,3395,NRT,2279,,0,763
42804,AL23,AL23,CTU,3395,PEK,3364,Y,0,320
42805,AL23,AL23,CTU,3395,PVG,3406,Y,0,319
42806,AL23,AL23,DEL,3093,NRT,2279,,0,763
42807,AL23,AL23,DEN,3751,NRT,2279,Y,0,788
42808,AL23,AL23,DLC,3404,FUK,2305,Y,0,738
42809,AL23,AL23,DLC,3404,HIJ,2326,Y,0,738
42810,AL23,AL23,DLC,3404,KIX,3992,,0,737
42811,AL23,AL23,DLC,3404,NRT,2279,Y,0,738 763
42812,AL23,AL23,DLC,3404,PEK,3364,Y,0,738
42813,AL23,AL23,DLC,3404,TSN,3368,Y,0,738
42814,AL23,AL23,DOH,11051,KIX,3992,Y,0,332
42815,AL23,AL23,DOH,11051,NRT,2279,Y,0,77L
42816,AL23,AL23,DPS,3940,HND,2359,,0,332
42817,AL23,AL23,DPS,3940,KIX,3992,,0,333
42818,AL23,AL23,DPS,3940,NRT,2279,,0,333
42819,AL23,AL23,DUS,345,NRT,2279,,0,788
42820,AL23,AL23,EWR,3494,NRT,2279,Y,0,777
42821,AL23,AL23,EWR,3494,YVR,156,,0,319
42822,AL23,AL23,FKS,5999,CTS,2287,Y,0,737 735
42823,AL23,AL23,FKS,5999,ITM,2334,Y,0,735 CRJ DH8 CR7
42824,AL23,AL23,FOC,3385,KIX,3992,Y,0,320
42825,AL23,AL23,FOC,3385,SZX,3374,Y,0,320
42826,AL23,AL23,FRA,340,HND,2359,,0,788 744 77W
42827,AL23,AL23,FRA,340,KIX,3992,Y,0,744
42828,AL23,AL23,FRA,340,NGO,3942,Y,0,343
42829,AL23,AL23,FSZ,6476,CTS,2287,,0,737
42830,AL23,AL23,FSZ,6476,ICN,3930,Y,0,320
42831,AL23,AL23,FSZ,6476,OKA,2384,,0,737
42832,AL23,AL23,FUJ,2304,FUK,2305,,0,DH8
42833,AL23,AL23,FUJ,2304,NGS,2313,Y,0,DH2
42834,AL23,AL23,FUK,2305,CJU,2370,Y,0,320
42835,AL23,AL23,FUK,2305,CTS,2287,,0,772 767
42836,AL23,AL23,FUK,2305,DLC,3404,Y,0,738
42837,AL23,AL23,FUK,2305,FUJ,2304,Y,0,DH8 DH2
42838,AL23,AL23,FUK,2305,GUM,2246,Y,0,738 73G
42839,AL23,AL23,FUK,2305,HND,2359,,0,773 772 767 787 738
42840,AL23,AL23,FUK,2305,ICN,3930,Y,0,333 321 77L 763
42841,AL23,AL23,FUK,2305,ISG,2387,,0,735
42842,AL23,AL23,FUK,2305,ITM,2334,,0,735 767 737
42843,AL23,AL23,FUK,2305,KIJ,4381,Y,0,735
42844,AL23,AL23,FUK,2305,KIX,3992,,0,737
42845,AL23,AL23,FUK,2305,KMI,2308,Y,0,DH8 CR7 CRJ
42846,AL23,AL23,FUK,2305,KMQ,2322,,0,735
42847,AL23,AL23,FUK,2305,NGO,3942,,0,735 738 737
42848,AL23,AL23,FUK,2305,NRT,2279,,0,735 738
42849,AL23,AL23,FUK,2305,OKA,2384,,0,735 767 738
42850,AL23,AL23,FUK,2305,SDJ,2347,,0,735
42851,AL23,AL23,FUK,2305,SIN,3316,Y,0,333
42852,AL23,AL23,FUK,2305,TPE,2276,Y,0,332 333
42853,AL23,AL23,FUK,2305,TSJ,2297,Y,0,735 DH8
42854,AL23,AL23,GMP,2378,HND,2359,,0,77W 777
42855,AL23,AL23,GMP,2378,KIX,3992,Y,0,321
42856,AL23,AL23,GUM,2246,CTS,2287,Y,0,738
42857,AL23,AL23,GUM,2246,FUK,2305,Y,0,738 73G
42858,AL23,AL23,GUM,2246,KIX,3992,Y,0,73G 738
42859,AL23,AL23,GUM,2246,NGO,3942,Y,0,73G 738
42860,AL23,AL23,GUM,2246,NRT,2279,Y,0,777
42861,AL23,AL23,GUM,2246,OKJ,2327,Y,0,73G
42862,AL23,AL23,GUM,2246,SDJ,2347,Y,0,73G
42863,AL23,AL23,HAC,2352,HND,2359,,0,738 320
42864,AL23,AL23,HAN,3199,HND,2359,,0,763
42865,AL23,AL23,HGH,3386,KIX,3992,,0,737
42866,AL23,AL23,HGH,3386,NRT,2279,,0,737
42867,AL23,AL23,HIJ,2326,CTS,2287,,0,320
42868,AL23,AL23,HIJ,2326,DLC,3404,Y,0,738
42869,AL23,AL23,HIJ,2326,HND,2359,,0,787 772 767 320
42870,AL23,AL23,HIJ,2326,ICN,3930,Y,0,321
42871,AL23,AL23,HIJ,2326,NRT,2279,Y,0,CR7
42872,AL23,AL23,HIJ,2326,OKA,2384,,0,767
42873,AL23,AL23,HIJ,2326,SDJ,2347,Y,0,CR7 CRJ
42874,AL23,AL23,HKD,2288,CTS,2287,Y,0,DH8
42875,AL23,AL23,HKD,2288,HND,2359,,0,772 767 320
42876,AL23,AL23,HKD,2288,KIX,3992,,0,737
42877,AL23,AL23,HKD,2288,NGO,3942,,0,320
42878,AL23,AL23,HKD,2288,TPE,2276,Y,0,332
42879,AL23,AL23,HKG,3077,HND,2359,,0,777
42880,AL23,AL23,HKG,3077,KIX,3992,,0,763
42881,AL23,AL23,HKG,3077,NGO,3942,,0,737
42882,AL23,AL23,HKG,3077,NRT,2279,Y,0,763
42883,AL23,AL23,HND,2359,AKJ,2299,Y,0,737 763 735
42884,AL23,AL23,HND,2359,AXT,2345,,0,767 737 787 738
42885,AL23,AL23,HND,2359,BKK,3885,,0,777 747 763
42886,AL23,AL23,HND,2359,CDG,1382,,0,777
42887,AL23,AL23,HND,2359,CGK,3275,,0,788
42888,AL23,AL23,HND,2359,CTS,2287,,0,737 773 772 787 767 320
42889,AL23,AL23,HND,2359,DPS,3940,,0,332
42890,AL23,AL23,HND,2359,FRA,340,,0,788 77W 744
42891,AL23,AL23,HND,2359,FUK,2305,,0,767 772 787 773 738
42892,AL23,AL23,HND,2359,GMP,2378,,0,777 77W
42893,AL23,AL23,HND,2359,HAC,2352,,0,738 320
42894,AL23,AL23,HND,2359,HAN,3199,,0,763
42895,AL23,AL23,HND,2359,HIJ,2326,,0,787 772 767 320
42896,AL23,AL23,HND,2359,HKD,2288,,0,772 767
42897,AL23,AL23,HND,2359,HKG,3077,,0,777
42898,AL23,AL23,HND,2359,HNL,3728,Y,0,763
42899,AL23,AL23,HND,2359,HSG,5996,,0,320 737 738
42900,AL23,AL23,HND,2359,ICN,3930,Y,0,321
42901,AL23,AL23,HND,2359,ISG,2387,,0,737 767
42902,AL23,AL23,HND,2359,ITM,2334,,0,320 772 773 787 767
42903,AL23,AL23,HND,2359,IWJ,5998,,0,320 737
42904,AL23,AL23,HND,2359,IWK,11922,,0,737 738
42905,AL23,AL23,HND,2359,KCZ,2332,,0,767 738
42906,AL23,AL23,HND,2359,KIX,3992,,0,767 737 772
42907,AL23,AL23,HND,2359,KKJ,2311,Y,0,320
42908,AL23,AL23,HND,2359,KMI,2308,,0,320 787 767
42909,AL23,AL23,HND,2359,KMJ,2312,,0,787 767 320
42910,AL23,AL23,HND,2359,KMQ,2322,,0,772 767 320 787
42911,AL23,AL23,HND,2359,KOJ,2307,,0,767 787 320
42912,AL23,AL23,HND,2359,KUH,5994,,0,767 320 737
42913,AL23,AL23,HND,2359,LAX,3484,,0,777
42914,AL23,AL23,HND,2359,LHR,507,,0,77W
42915,AL23,AL23,HND,2359,MBE,2298,,0,738
42916,AL23,AL23,HND,2359,MMB,2290,Y,0,737 735
42917,AL23,AL23,HND,2359,MNL,2397,,0,788
42918,AL23,AL23,HND,2359,MUC,346,,0,346 788
42919,AL23,AL23,HND,2359,MYJ,2333,,0,772 787 767
42920,AL23,AL23,HND,2359,NGS,2313,,0,772
42921,AL23,AL23,HND,2359,NTQ,3409,,0,737 738
42922,AL23,AL23,HND,2359,OBO,2286,Y,0,737 735
42923,AL23,AL23,HND,2359,OIM,2356,Y,0,737
42924,AL23,AL23,HND,2359,OIT,2310,,0,767 320 737
42925,AL23,AL23,HND,2359,OKA,2384,,0,738 773 772
42926,AL23,AL23,HND,2359,OKJ,2327,,0,787 767 738
42927,AL23,AL23,HND,2359,ONJ,6000,,0,738 737
42928,AL23,AL23,HND,2359,PEK,3364,,0,788
42929,AL23,AL23,HND,2359,SHA,3391,,0,777
42930,AL23,AL23,HND,2359,SHB,2291,,0,738
42931,AL23,AL23,HND,2359,SIN,3316,,0,788 773
42932,AL23,AL23,HND,2359,SYO,6001,,0,320 767 738
42933,AL23,AL23,HND,2359,TAK,2337,,0,787 767 320
42934,AL23,AL23,HND,2359,TKS,2336,,0,738 737
42935,AL23,AL23,HND,2359,TOY,2324,,0,767 787
42936,AL23,AL23,HND,2359,TSA,2275,,0,788 763
42937,AL23,AL23,HND,2359,TTJ,2335,,0,738 737 320
42938,AL23,AL23,HND,2359,UBJ,2296,,0,767
42939,AL23,AL23,HND,2359,UKB,3943,,0,737 767
42940,AL23,AL23,HND,2359,WKJ,2294,,0,737
42941,AL23,AL23,HND,2359,YGJ,2330,,0,767 738 737 320
42942,AL23,AL23,HND,2359,YVR,156,,0,763
42943,AL23,AL23,HNL,3728,HND,2359,Y,0,763
42944,AL23,AL23,HNL,3728,NRT,2279,Y,0,744 763
42945,AL23,AL23,HSG,5996,HND,2359,,0,737 320 738
42946,AL23,AL23,IAD,3714,ATL,3682,Y,0,CRJ
42947,AL23,AL23,IAD,3714,NRT,2279,,0,777 77W
42948,AL23,AL23,IAH,3550,NRT,2279,Y,0,777
42949,AL23,AL23,ICN,3930,FSZ,6476,Y,0,320
42950,AL23,AL23,ICN,3930,FUK,2305,Y,0,333 321 77L 763
42951,AL23,AL23,ICN,3930,HIJ,2326,Y,0,321
42952,AL23,AL23,ICN,3930,HND,2359,Y,0,321
42953,AL23,AL23,ICN,3930,KIX,3992,Y,0,77L 74E 763 772 321
42954,AL23,AL23,ICN,3930,KMI,2308,Y,0,321
42955,AL23,AL23,ICN,3930,KMJ,2312,Y,0,321 320
42956,AL23,AL23,ICN,3930,MYJ,2333,Y,0,321
42957,AL23,AL23,ICN,3930,NGO,3942,Y,0,321 763
42958,AL23,AL23,ICN,3930,NRT,2279,Y,0,333 321 738 772 74E
42959,AL23,AL23,ICN,3930,OKA,2384,Y,0,321
42960,AL23,AL23,ICN,3930,SDJ,2347,Y,0,321 763
42961,AL23,AL23,ICN,3930,TAK,2337,Y,0,321 320
42962,AL23,AL23,ICN,3930,TOY,2324,Y,0,321
42963,AL23,AL23,ICN,3930,YGJ,2330,Y,0,321 320
42964,AL23,AL23,IKI,2295,NGS,2313,Y,0,DH2
42965,AL23,AL23,ISG,2387,FUK,2305,,0,735
42966,AL23,AL23,ISG,2387,HND,2359,,0,737 767
42967,AL23,AL23,ISG,2387,KIX,3992,,0,737
42968,AL23,AL23,ISG,2387,MMY,2390,,0,735
42969,AL23,AL23,ISG,2387,NGO,3942,,0,737
42970,AL23,AL23,ISG,2387,OKA,2384,,0,735 738
42971,AL23,AL23,IST,1701,KIX,3992,Y,0,332
42972,AL23,AL23,IST,1701,NRT,2279,Y,0,332 77W
42973,AL23,AL23,ITM,2334,AXT,2345,Y,0,DH8
42974,AL23,AL23,ITM,2334,CTS,2287,,0,772 320
42975,AL23,AL23,ITM,2334,FKS,5999,Y,0,735 CRJ DH8 CR7
42976,AL23,AL23,ITM,2334,FUK,2305,,0,767 735 737
42977,AL23,AL23,ITM,2334,HND,2359,,0,772 767 787 773 320
42978,AL23,AL23,ITM,2334,KCZ,2332,Y,0,DH8 735
42979,AL23,AL23,ITM,2334,KIJ,4381,,0,738
42980,AL23,AL23,ITM,2334,KMI,2308,,0,737 735 DH8
42981,AL23,AL23,ITM,2334,KMJ,2312,,0,320 DH8 735
42982,AL23,AL23,ITM,2334,KOJ,2307,,0,320 767 735
42983,AL23,AL23,ITM,2334,MYJ,2333,Y,0,DH8 737 320 767
42984,AL23,AL23,ITM,2334,NGS,2313,,0,320 735
